Job.ID,text,Title
243700,line cook holiday inn independently operate swedesboro part time report executive chefreads menu estimate food requirements produce form storageadjusts thermostat control regulate temperature ovens broilers grill roasters steam kettlemeasures mix ingredients accord recipe use variety kitchen utensils equipment blenders mixers grinders slicers tenderizersbakes roast steam broil meats fish vegetables foodsobserves test prepare foodmay wash peel fruit vegetablesmay butcher chicken fish shellfishmay bake bread roll cake pastriesmay perform duties dishwasher absence dishwasherresponsible notify chef low par tool neededany duties assign chef line cook holiday inn independently operate,Line Cook @ Holiday Inn- Independently Owned & Operated
245195,part time quick lane auto tech lube automotive technician automotive mechanic rod baker ford plainfield part time part time lube automotive tech base experience ford auto sales increase perfect time begin automotive technician career rod baker ford job description quick lube techs perform oil change tire rotations hours per week join automotive service team quick lane automotive technician apply today part time quick lane auto tech lube automotive technician automotive mechanic rod baker ford,Part-Time Quick Lane Auto Tech / Lube Automotive Technician / Automotive Mechanic @ Rod Baker Ford
275563,restaurant server cook opportunities chilis boynton beach chilis grill bar brinker international boynton beach full time part time part whats trend todays chilis hourly team member opportunities available chilis boynton beach please click position interest apply online today applications available spanish english servers bartenders specialists host line cook prep cook dishwashers must years age older apply verification process conduct heres idea definitely upset apple cart chilis remember become chilis dozen reason change job get ready update linkedin page new chilis take shape keep things love look differently thats happen youre bold enough change take future eye toward innovation whether mean bold kitchen design smart technologies make everyones job easier make big decisions fun see youll double take new look talk wont think twice youll know chilis cover every direction grab ipad smart phone something brilliant visit online discover dozen ways weve build superior career opportunity restaurant server cook opportunities chilis boynton beach chilis grill bar brinker international,"Restaurant Server, Cook Opportunities - Chili's in Boynton Beach @ Chili's Grill and Bar / Brinker International"
274763,line cook nibble nook west bloomfield full time part time line cook want west bloomfield shift available information regard company family restaurant business since employee retention excellent mess around schedule set shift change unless request know way around kitchen start apply great company thats look great people apply person nibble nook haggerty road corner pontiac trail west bloomfield line cook nibble nook,Line Cook @ El Nibble Nook
304896,cook select specialty hospital columbus per diem select specialty hospital cook come practice true profession skills fully utilize critical care environment select specialty hospital service design patients critically ill need longer acute hospitalization recovery currently seek cook join team excellent opportunity season veterans offer excellent network career opportunities across cook ndash dietary ndash food service ndash food preparation cook report food service manager prepare foods patients staff guests may assist general clean cook eat area absence manager cook supervise dietary staff ensure facility departmental policies procedures adhere proper sanitation safety infection control policies follow requirements cook role include accept understand verbal write instructions provide high quality food preparation service clean maintain equipment meet department standards maintain high standards quality food production portion control demonstrate willingness help work need take initiative identify problems bring positive sustainable solution cook ndash dietary ndash food service ndash food preparation cook select specialty hospital,Cook @ Select Specialty Hospital
263722,cook part time evenings weekend livingston hill nurse rehabilitation center hudson part time cook part time evenings weekend livingston hill nurse rehabilitation center currently look part time cook cover even weekend shift facility qualify candidates previous experience cook large group people knowledgeable prepare meals people special dietary requirements able comply department health standards concern cleanliness storage preparation food policies interest mail resume click email resumé subject line cook information livingston hill visit website www livingstonhills com cook part time evenings weekend livingston hill nurse rehabilitation center,COOK PART TIME FOR EVENINGS AND WEEKENDS @ Livingston Hills Nursing and Rehabilitation Center
284693,hire kitchen staff line cook olive garden new hartford full time part time family olive garden family local restaurants focus delight every guest genuine italian din experience proud serve fresh simple delicious italian food complement great glass wine serve comfortable home like italian set everyone welcome family friends hire line cook new hartford hire kitchen staff line cook olive garden,Hiring Kitchen Staff - Line Cooks @ Olive Garden
317573,driver warehouser panama city baker distribute company panama city seasonal temp warehouse coordinator driver responsible inventory warehouse daily delivery hvac freight materials ultimate goal role supervise procurement dispatch process delivery products customers vendors one establish wholesale hvac distributorships carry multiple brand equipment part supply essential duties accountabilities daily load unload products truck delivery customers sales center receive inspect stock merchandise verify items receive items order accuracy pick verify order customers inter office transfer prepare order shipment need collect invoice proper signatures return sales center manager responsible daily checklist truck forklift maintenance report time merchandise return assist management inventory count provide daily upkeep warehouse perform duties assign driver warehouser panama city baker distribute company,"Driver/Warehouser - Panama City, FL @ Baker Distributing Company"
137676,desktop support technician northwest medical specialties tacoma part time job responsibilities desktop support technician part team professionals provide house technical hardware software support associate healthcare set respond user call trouble report personally visit associate troubleshoot nature problem take necessary course action resolve specific duties role include respond associate service call troubleshoot nature report problems take necessary step resolve problems respond resolve minor facilities request build configure pcs laptops well load software update inventory software track work ticket via house ticket system look desktop support technicians personable responsible dependable commit build long term career must goal drive team player solid organizational skills keen attention detail desktop support technician northwest medical specialties,Desktop Support Technician @ Northwest Medical Specialties
264387,cook bartenders dishwashers kitchen managers anchor bar williamsville new williamsville full time part time position available job summary anchor bar rsquo new location williamsville focus serve originial buffalo chicken wing italian american cuisine perfection years teressa bellissimo create delicious treat anchor bar famous well know name throughout world management anchor bar focus create perfect din experience rsquo guest excite work environment rsquo people offer opportunities career growth professional workplace individual desire excite new franchise restaurant start anchor bar williamsville place servers bartenders need full work knowledge anchor bar menu ability answer customers question regard menu need suggestive sell sell need able take order customers repeat order back expect salesman women expect multi task high level need promptly enter order pos communicate effectively kitchen bartenders regard order expect take make drink order communicate effectively bartender ensure food drink serve within anchor bar standards quality freshness act courteous professional manner make recommendations necessary support team members whenever need kitchen front house managers managers must embrace passionate people always serve perfect food beverage create pleasurable din experience keep wing fan come back essential maintain sanitary safe spotless restaurant key responsibilities job manage areas operations schedule shift include spot decision make support staff interaction guest ensure guest need main focus enforce standards personal performance assess staff need recruit staff monitor purchase storage preparation cook handle serve food beverage products ensure correct recipe portion specification standards act support system areas restaurant organize direct train program within restaurant maintain spotlessly clean safe restaurant time ensure highest quality level products hospitality cook bartenders dishwashers kitchen managers anchor bar williamsville new,"Cooks, Bartenders, Dishwashers, Kitchen Managers @ Anchor Bar - Williamsville - NEW"
141592,macys seasonal line cook lakeshore grill restaurant part time taylor southland mall macys taylor part time overview line cook primary responsibility prepare hot cold food customers consumption accord company health department standards perform duties assign essential function follow food division standards best practice produce present cravable food products cook order follow recipes letter build sheet accord company standards demonstrate current work knowledge recipes execute within time standards put away stock accord standards follow food safety standards maintain work area equipment accordance health department standards educate sample serve customers food products effectively deal multiple customers communicate customer request concern associate manager duty demonstrate magic sell skills follow station specific duties responsibilities open close area follow appropriate checklist verify completion manager duty prior leave area follow production guide maintain stock level standards product presentation maintain personal hygiene professional dress code comply company health department standards assist associate ensure kitchen duties complete customer service standards maintain maintain safe work area assist special events regular dependable attendance punctuality qualifications education experience specific educational accomplishment necessary one year previous restaurant hospitality experience require health department license certification alcohol certification require state local requirement communication skills ability read write interpret instructional document safety rule report procedure manuals excellent write verbal communication skills ability communicate spanish prefer require mathematical skills basic math function addition subtraction multiplication division able use calculator must able make change use american monetary units reason ability must able work independently minimal supervision must able follow instructions physical demand position involve regular walk stand hear talk may occasionally involve stoop kneel crouch must able move lift least lbs involve close vision color vision depth perception focus adjustment skills must possess excellent customer service skills must able work effectively fast pace environment work hours ability work flexible schedule base department store company need work condition position expose sharp object knives scissor position also expose high level heat within enclose space position require use potentially hazardous equipment grill ovens reasonable accommodations make enable individuals disabilities perform essential job function work generally occur office environment moderate temperature noise level disclaimer job description inclusive addition macys inc reserve right amend job description time macys inc equal opportunity employer commit diverse inclusive work environment foodsculinaryarts macys seasonal line cook lakeshore grill restaurant part time taylor southland mall macys,"Macy's Seasonal Line Cook Lakeshore Grill Restaurant Part Time - Taylor, MI -  Southland Mall @ Macy's"
303581,sanitation worker dishwasher act retirement life communities matthews part time join team act retirement life communities act set standard excellence senior retirement live since vision found faith guide commitment integrity love kindness hoursvaried schedule include work even weekend shift summary statement set break dish wash area prepare break machine scrap area service ware pot work dishwashers team scrap rack wash service ware return establish storage area follow establish work clean wash standards ensure efficient sanitary dish wash operation essential job function prepare dish wash area receive dish service ware sort pre soak rack dish follow establish procedures soak heavily crust soil pot pan load unload pot machine wash pot follow post clean procedure report equipment concern immediately responsible supervisor transport medical food cart medical care facility empty departments trash clean place plastic liner return kitchen complete post service clean duties assign supervisor follow establish clean schedule follow establish safety rule regulations notify supervisor observe safety concern assist train new dishwashers direction food service supervisor necessary assign floor maintenance may require sweep wash floor prepare floor wash solution set break dish machine service ware wash equipment perform duties assign critical skills knowledge necessary able follow directions able work others ability communicate supervisor workers critical skills knowledge require successfully perform function position normally obtain thru completion high school education previous food health care experience months physical demand lift carry items weigh pound maximum occasional basis frequent lift carry items weigh pound walk stand frequently balance slippery surface frequently stoop kneel crouch crawl occasionally frequent reach knees shoulder level frequent handle involve frequent simple grasp power grasp push pull wrist twist fine finger manipulation frequently talk hear occasionally occasional near acuity inch less frequent feel twist upper lower trunk occasionally environmental condition exposure extremes heat cold wet humid condition exposure loud noise level occasionally atmospheric condition include occasional exposure fume mist odors frequent exposure toxic caustic clean chemicals sanitation worker dishwasher act retirement life communities,Sanitation Worker-Dishwasher @ ACTS Retirement- Life Communities
253646,line cook life care center america longmont part time line cooklife care center longmont colorado part time position available eoe requirementsculinary food service experience health care facility prefer high school diploma equivalent require professional developmentwe understand want succeed person also professional life care center america believe provide associate growth opportunities career advancement help reach maximum potential offer competitive pay team orient environment lifecarecareers com lcad line cook life care center america,LINE COOK @ Life Care Centers of America
140885,software engineer intern part time summer diamond bar garmin international inc los angeles intern gps manufacturer distributor pack college gear wear garmin worry wear busy pursue next best thing want part innovation pay play toy build cool electronics meet new people study forget special project newbies software engineer intern work side side mentor make hand contributions world top sell gps navigation wireless communication products intern learn develop software assembly select languages also test software perform software release quality assurance activities performance maintenance activities actual garmin products come wait put brain work garmin software engineer intern part time summer diamond bar garmin international inc,"Software Engineer Intern (Part-time & Summer) - Diamond Bar, CA @ Garmin International Inc."
291731,software engineer morphotrak anaheim part time morphotrak safran group world leader multi biometric technologies fingerprint iris facial recognition acknowledge expert identification systems currently seek exceptional software engineer contractor months join team anaheim solutions meet wide range security need people company governments worldwide include identity management personal right residents travelers physical access airports high value sit logical access either online via secure terminals industry leader provide great people great environment great pay great benefit would like part amaze team talented energetic individual seek career another job thinker doer invite take next step begin career morphotrak culture promote fast pace enjoyable collaborative work environment employees always look right people make even better position summary software engineer design develop computer application software within context development customization generic products specific customer project duties responsibilities design cod customize unit test software program python xml languages primarily microsoft windows platforms design modify databases relational database management systems environment specifically sybase oracle prepare maintain software design code documentation well software release installation maintenance documentation include creation technical documentation define systems solutions provide software support test instal systems maintain software skills match direction products meet software delivery date direct raise risk issue soon discover perform software review provide software estimate require average work complicate task software engineer determine engineer manager skills qualifications require skills qualifications must bachelor degree computer science relate discipline equivalent level work experience must minimum three years prior experience software design development must demonstrate intermediate knowledge process routine work applications must experience java program program languages plus python javascript scritption etc must experience unix linux windows environments must experience work relational object orient database management systems preferably sybase oracle environment must experience application development platforms build enterprise application business critical business process involve workflow automation process orchestration must experience sql program must good analytical skills strong attention detail must good organizational skills must able multi task prioritize work even face conflict demand variety problems must good write skills include documentation skills must excellent verbal must able communicate technical concepts clearly effectively technical team management customers must good interpersonal skills ability build strong relationships must self motivate individual able operate independently within establish department company practice experience work active directory infrastructure message queue ejb jboss soap xsl experience sendmail postfix experience jasper ireport experience ides eclipse netbeans desire skills qualifications practical experience establish software development methodologies source code management tool experience fingerprint biometric systems technologies comfortable international environment morphotrak eeo employer morphotrak provide competitive compensation plan top notch train development comprehensive benefit package vacation holiday sick leave tuition reimbursement plan match software engineer morphotrak,Software Engineer @ Morphotrak
134280,hire kitchen position experience line cook longhorn steakhouse southern pin full time part time steer success longhorn team members steer success believe hire great people consistently deliver great food big help genuine western hospitality goal make every guest loyal guest depend team members make happen youre hungry career restaurant company offer world class experience superior benefit advancement opportunities top notch train welcome west restaurants work capture flavor fun american west opportunities longhorn endless continue open new locations across country hire experience line cook chefs southern pin experience grill cook chefs experience work high volume restaurants pay high dollar competitive wag offer team members competitively superior benefit hire kitchen position experience line cook longhorn steakhouse,Hiring Kitchen Positions - Experienced Line Cooks @ LongHorn Steakhouse
504,kitchen staff bok ssam san francisco part time associate korean food tent look crew members hot prepare food tent cook serve food various events farmers market around city responsibility include prepping food assemble food set tent clean service customers food start sell korean american fusion food various events include grid mason meet talk lot people enjoy outdoors grid farmers market always fun atmospheres reward hard work look grow opportunity grow quickly company look experience food industry necessary must learn quickly must reliable must always time keep open communication schedule high energy positive attitude physical job fast pace must able keep afraid hard work nights feel drain end service hard days work feel reward interest korean american food food culture kitchen staff bok ssam,Kitchen Staff @ BOK SSAM
295923,customer service support specialist peopleshare inc princeton part time middot work closely manager insure little employee downtime possible middot outstanding customer service middot handle resolve helpdesk ticket escalate manager necessary middot server room management ndash organization cable management cleanliness middot virus malware removal skills middot new deployment skills middot identify interpret evaluate systems network requirements middot printer copier ndash administration support middot support remote users via remote control software middot assist installation computer network hardware middot assist develop document improvements current process middot duties may assign require customer service support specialist peopleshare inc,Customer Service / IT Support Specialist @ PeopleShare Inc
145427,wireless retail sales associate wireless llc dba mobilenation jackson part time wireless llc dba mobilenation establish provide latest voice data service technologically underserved areas america mobilenation provide rural communities cut edge wireless data voice technology home across information welcome visit http www mymobilenation com need mobilenation look outgo energetic individuals part time retail sales position south jackson tennessee location principal responsibilities retail associate represent company professional manner effectively demonstrate sell company products members include phone accessories feature wireless service additionally associate resolve assist resolve issue facilitate relationships members meet responsibilities retail associate greet potential new members establish rapport make feel welcome accurately determine members rsquo need regard product feature rate plan accessories etc answer members rsquo question provide thorough explanations member agreements product use encourage new memberships walk store traffic well place cold call potential members use available authorize list attain monthly personal goals stock shelve display sample merchandise available sale adhere company policies price procedures assure accuracy cash check credit card transactions daily cash drawer close procedures complete require paperwork report keep record sales inventory stock merchandise order enter pos transactions accurate report balance wireless retail sales associate wireless llc dba mobilenation,PT - Wireless Retail Sales Associate @ SI Wireless LLC dba MobileNation
289295,carryout kitchen assistant bob evans corporate canfield part time bob evans hire part time carryout kitchen assistants restaurant role carryout representative help serve best home style food customers curbside provide guests best hospitality great service interest position please apply today youll need answer basic question could potentially schedule interview please check email next step apply dont forget check junk folder case mistake carryout kitchen assistant bob evans corporate,Carryout Kitchen Assistant @ Bob Evans Corporate
303593,net software developer consultnet salt lake city full time part time net software developersacremento cacontract hirepay target per hour depend experiencejob description position invovled customers assist design specifictions main person cod debug test integration company process materials require skills years object orient design development either program languages recent college coursework would also suffice net framework within windows environment prefer bachelor degree computer science equivelant experience education background check prior startdesiredsql data structure software designpostscript pdf experiencesoftware design patternssoft skills critical thinkerworks well dynamic team environmentworks well customers workers within companywork indipendently without direct supervision net software developer consultnet,C#  .NET Software Developer - CA @ ConsultNet
306040,cook evangelical lutheran good samaritan society rapid city part time cook cook responsible prepare serve nutritious appeal appetizing meals well dishwashing duties additional responsibilities cook include wash dry restock dish pot pan observe measure document nutritional care use appropriate tool prepare serve food record temperatures food sanitize kitchen equipment cook evangelical lutheran good samaritan society,Cook II @ The Evangelical Lutheran Good Samaritan Society
143251,restaurant server cook busser host self opportunity naples full time part time ihop everything love breakfast let ihop fill plate new challenge superior train excellent advancement potential celebrate years excellence restaurant industry ihop offer true leaders chance prove abilities cook truly tasty future mission make breakfast experience remember start best team make happen every level come breakfast lot love ihop true join ihop team seek servers host hostesses cook bussers location naples apply person ihop restaurant dudley naples fill application online www jobsatihop com need another option please send resume click email resumé restaurant server cook busser host self opportunity,Restaurant Server - Cook - Busser - Host @ Self Opportunity
271201,cook salvation army memphis part time part time position weekend hours job summary plan prepare cook serve nutritional meals snack accordance establish guidelines schedule ensure meals prepare serve safe presentable manner clean kitchen facilities equipment appliances maintain inventory kitchen supply food neat orderly manner essential function job description interpret inclusive intend identify essential function requirements position incumbents may request perform job relate responsibilities task state job description plan menus purchase food supply necessary preparation serve nutritional meals clean cook prepare variety foods beverages utilize kitchen equipment utensils supply accordance establish salvation army policies procedures economical cook methods may test food cook taste smell pierce food fork determine food properly cook may carve meats provide proper portion food plat add gravies sauce garnish food may wash peel cut shred vegetables fruit may cut trim bone meat prior cook ensure enough food prepare base number people serve food prepare timely efficient effective economical manner serve food beverages presentable manner prepare plat infants persons require additional assistance set table plat napkins utensils buffet line self service clean table chair floor dish utensils kitchen appliances store refrigerate freeze foods safe economical manner monitor expiration date foods ensure proper disposal food expire date maintain high degree cleanliness kitchen din room ensure meals prepare safe manner ensure kitchen personnel practice proper personal hygiene maintain proper supply orderliness kitchen stock inventory order meet need kitchen order receive process food purchase verify invoice accurate submit process maintain positive work atmosphere act communicate professional manner establish promote professional work relationship vendors donors customers beneficiaries workers management responsibilities perform job relate responsibilities task state job description arc management personnel materials equipment use stave oven refrigerators freezers kitchen utensils blender mixer food processor mop broom cook salvation army,Cook @ The Salvation Army
172765,waiter waitress server bartender host hostess busser longhorn steakhouse skokie part time new restaurant open hire front house employees skokie interview start january apply online consideration longhorn look add energetic outgo talented people restaurant staff new skokie location longhorn team members steer success believe hire great people consistently deliver great food big help genuine western hospitality goal make every guest loyal guest depend team members make happen server waiter waitress service assistant host hostess busser bartender click apply view openings skokie hire hourly position waiter waitress server bartender host hostess busser longhorn steakhouse,"Waiter, Waitress, Server, Bartender, Host, Hostess, Busser @ LongHorn Steakhouse"
304887,line cook windsormeade williamsburg williamsburg full time part time windsormeade position title line cook department windsormeade din immediate supervisor executive chef fsla status non exempt job summary year round position primarily responsible prepare present quality food use freshest ingredients venues retirement community venues include fine din casual din din health service areas essential job duties prepare cook serve food need strictly accord din policies menus diet manuals certify dietary manager cdm requirements set restock break work areas maintain log clean checklist inspections audit work accord health department regulations pertain food storage preparation service ensure clean dish silver utensils use production service responsible scrub mop vacuum area floor perform clean assign din areas line cook windsormeade williamsburg,Line Cook @ WindsorMeade of Williamsburg
289277,dishwasher bob evans corporate canton part time bob evans hire part time dishwashers restaurant dishtank operator job critical smooth operation restaurant make sure china silverware clean ready customers effective dishtank operator work team members efficiently entire restaurant operate contribution overall operation vital essential interest position please apply today youll need answer basic question could potentially schedule interview please check email next step apply dont forget check junk folder case mistake dishwasher bob evans corporate,Dishwasher @ Bob Evans Corporate
310189,culinary arts chef career train local culinary train available chef career fort pierce full time part time interest career culinary field chef career help start train new culinary career today graduate employment service available train complete financial assistance available qualify chef career portal individuals seek career culinary arts field align top culinary school throughout country offer variety service include job placement assistance qualify network nationally recognize culinary school make easy find right program area take first step towards new career today school provide quality train necessary skills start career field several career opportunities pursue culinary field complete culinary arts train sous chef pastry chef executive chef personal chef food stylist food writer research chef dietitian nutritionist caterer interest train career culinary arts field click apply culinary arts career let aspirations become chef marinate long time get cook variety culinary train program choose many options consider sizzle culinary career hustle bustle kitchen second home chefs look make name culinary industry mild chatter sound steam clang pot pan many culinary enthusiasts tap greatest sense creativity dream find place kitchen consider career culinary industry culinary career large network top culinary program country find right fit easy complimentary minute application take let connect culinary train school area get start today culinary arts chef career train local culinary train available chef career,CULINARY ARTS / CHEF CAREER TRAINING - LOCAL CULINARY TRAINING AVAILABLE @ My Chef Career
260000,cook cold prep days eves weekend holiday cherry brook health care center canton per diem cherry brook health care center presently hire part time cook must available work vary shift include mornings afternoons evenings weekend need cook must able produce variety foods large quantities must knowledgeable din service procedures well relate laws regulations guidelines pertain hospital nurse home operations must able supervise staff professional minimum one year experience cook health care facility cook cold prep days eves weekend holiday cherry brook health care center,Cook/Cold Prep  (Days/Eves/Weekends/Holidays) @ Cherry Brook Health Care Center
306040,cook evangelical lutheran good samaritan society rapid city part time cook cook responsible prepare serve nutritious appeal appetizing meals well dishwashing duties additional responsibilities cook include wash dry restock dish pot pan observe measure document nutritional care use appropriate tool prepare serve food record temperatures food sanitize kitchen equipment cook evangelical lutheran good samaritan society,Cook II @ The Evangelical Lutheran Good Samaritan Society
289906,cook knowledge universe lynnwood part time job summary prepare meals snack follow klc health standards job responsibilities essential function basic expectations cook course creative new ways meet exceed expectations encourage long require essential function also meet maintain kitchen relate equipment safely hygienically order food supply dispense medication request comply klc governmental regulations regard care children understand responsibilities mandate reporter maintain record compliance cacfp guidelines requirements keep director inform necessary information regard care safety children complete timely accurate documentation accord klc license regulation requirements assist accept responsibility daily center duties might temporary event personnel available attend participate staff meetings center events parent customer meetings request cook knowledge universe,Cook @ Knowledge Universe
318492,foh supervisor breakfast cook self opportunity portland full time part time ssp america food travel experts experience team members need portland international airport portland since arrival north america ssp america position continents food travel expert grow become lead operator food beverage concessions canada operate outlets airports enthusiastic outgo flexible helpful reliable good sense humor remain calm pressure career choice successful team members determine get things correctly work hard best provide top notch customer service support determination start finish comprehensive learn development program become member ssp global team first step toward become one food travel experts youll enjoy journey believe empower people achieve highest potential throughout career ssp food travel experts currently openings follow full time position foh supervisor breakfast cook foh supervisor support general manager assistant manager ensure standards service consistently achieve team hand till count servers barkeepers host support foh staff busy rush fill line check support team ensure side work get policy procedures follow restaurant experience must experience micros boh knowledge great plus breakfast cook busy restaurants portland airport seek experience responsible breakfast cook passion good food reliable fast ability organize work clean open days week breakfast cook start early set schedule goal flexibility appreciate least two years breakfast cook experience full service restaurant require benefit reward firm believers power relationships contribute success clients brand partner within team make business reward invest people comprehensive range benefit incentive program health welfare program pto pay time plan discount staff meal plan pay park consideration please email resume click email resumé please specify position interest within subject line resume demonstrate longevity previous employments consider eoe foh supervisor breakfast cook self opportunity,FOH Supervisor - Breakfast Cook @ Self Opportunity
248552,dishwasher claridge court prairie village full time part time claridge court upscale retirement community locate beautiful prairie village kansas currently search full time part time dishwashers private din room full time position offer large variety attractive benefit even part time position come lot perk luxury apartment complex feel flexible schedule excellent work atmosphere lot teamwork low cost health dental vision insurance full time position pay time days full part time position work faciltiy open much much din room close great hours awesome team work also train food prep possibly work way kithcen prefer dishwasher postion responsible wash dish well clenliness kitchen work team orient atmosphere dishwasher claridge court,Dishwasher @ Claridge Court
140647,cook brookdale danvers part time part timeemeritus cherry hill conant danvers career brookdale never reward brookdale national full spectrum senior live solutions company commit provide best options residents serve service offer ensure residents continue live live want also meet need along way every day associate collaborate guarantee promise fulfil communities state senior live solutions include independent live assist live memory care skilled nurse continue care retirement therapy hospice home health personalize live company call learn brookdale associate make difference fulfil dream record break fundraise alzheimer best best award brookdale senior live solutions youtubekey responsibilities include maintain positive physical social environment residents work closely din service director order food community prepare deliver food well sanitize kitchen equipment ensure food prepare nutritional appetizing fashion maintain supply equipment provide excellent customer service internal external customers cook brookdale,Cook @ Brookdale
279396,restaurant staff food service kitchen cook server support sun communities chardon seasonal temp restaurant experience look dynamic grow organization challenge reward look restaurant cook restaurant support staff restaurant servers prepare food items resort restaurant join team indian creek resort geneva lake embark excite new opportunity reach via phone call ready phone call apply online today become part sun communities team ndash position available restaurant cook restaurant support staff restaurant server must least years age benefit plan discount stay resort sun university ndash gain school credit free access local resort amenities job duties prepare food order restaurant customers use variety kitchen equipment grill ovens fryers meat slicers food processors etc perform shift open close duties assign start equipment clean refrigeration units grill surround area well kitchen equipment maintain kitchen cook areas ensure kitchen equipment food storage areas clean sanitary organize require health department rule regulations report kitchen equipment maintenance issue manager restock products need throughout shift collaborate restaurant manager determine daily specials new menu items innovative ways cook prepare food regularly check menu cycle ensure food items available advance notify manager shortages greet customers present menus take food order expedite necessary serve food attend customers rsquo need cash customers clear clean table run dishwasher sanitizer restock utensils plat food condiments assist cash register end day vacuum sweep clean din room assist general preparation work direct work neatly safely sanitary guidelines health department rule regulations duties assign reach via phone call ready phone call apply online today become part sun communities team ndash restaurant staff food service kitchen cook server support sun communities,Restaurant Staff (Food Service - Kitchen - Cook - Server - Support) @ Sun Communities
270156,line cook prep cook dish prep production dishwasher olive garden jacksonville full time part time hire heart house employees jacksonville interview start march apply online consideration olive garden look add energetic outgo talented people restaurant staff jacksonville location team members heart soul olive garden family part family provide every available opportunity success offer extensive train self development flexible schedule importantly place call home seek candidates follow experience click link redirect application specific position line cook dish preparation production backup dishwasher machine operator utility click apply view openings jacksonville hire hourly position line cook prep cook dish prep production dishwasher olive garden,"Line Cook / Prep Cook, Dish Prep / Production, Dishwasher @ Olive Garden"
300428,food service support cook devereux westminster part time interview spot wednesday april job fair devereux colorado come westminster office church ranch blvd westminster please bring resume proof education pre apply online food service support cook work nutritional service team devereuxs residential treatment facility goal nutritional service team prepare serve assign menu items breakfast school lunch dinner accord establish departmental procedures production focus kitchen serve approximately people per meal entry level position would ideal fit someone look expand exist food prep service skills part time position hours week position would work even shift weekdays part weekend rotation weekend weekend organization profiledevereux lead non profit behavioral health organization support many underserved vulnerable members communities found helena devereux operate comprehensive national network clinical therapeutic educational employment program service positively impact live tens thousands individuals families every year help empower children adults intellectual emotional developmental behavioral challenge lead fulfil reward live philosophy care operate core principles individualize service effective accountable service positive behavioral approach additional detailsthe primary purpose devereux provide quality service entrust care families guardians agencies designate party critical resource accomplish task employees intervention implement without assistance competent employees physically mentally prepare carry tremendous responsibility reason addition competitive salary devereux provide comprehensive health welfare benefit program eligible full time employees family members domestic partner health welfare program include medical dental prescription drug preventative care mental health service employee assistance work life balance program well generous time policies retirement plan additionally voluntary employee pay vision supplemental life insurance available employees intent devereux continue offer benefit however reserve right change stop time without notice food service support cook devereux,Food Service Support (Cook) @ Devereux
316337,cook holyoke healthcare center holyoke full time part time cook part time full time position available days evenings weekend available holyoke healthcare center cabot street holyoke key responsibilities include supervise food production absence supervisor prepare food daily outline food production worksheet maintain kitchen sanitation safety standards assist set service clean food production ensure proper sanitation storage kitchen equipment job snapshot employment typepart time hours weekly job typehealth care hospitality hotel restaurant food service educationhigh school experienceat least years manage othersyes industryfood healthcare health service hospitality require travelnegligible eoe equal opportunity employer drug free work place cook holyoke healthcare center,Cook @ Holyoke HealthCare Center
251151,cheesecake factory cook server bakery opptys top pay benefit metairie cheesecake factory metairie full time part time join award win company cheesecake factory one fortune magazines top employers cheesecake factory pride every detail make scratch menu beautiful restaurant know people greatest resource amaze opportunities individuals passion perfection join team kitchen position dishwasher line cook prep cook steward front house position server busser bartender cashier dessert espresso maker host offer top pay flexible schedule pay vacation part time benefit offer medical dental vision discount shift meal discount perk program gym membership cell phone discount discount din guest sun thurs much cheesecake factory cook server bakery opptys top pay benefit metairie cheesecake factory,"The Cheesecake Factory - Cook, Server, Bakery & More Oppty's - Top Pay / Benefits in Metairie @ The Cheesecake Factory"
