job_id,combined_text,job_title
267343,"Data Analyst needed in Blue Ash OfficeTeam Blue Ash Seasonal/Temp Ref ID: 03330-113136Classification: Data EntryCompensation: $14.00 to $17.00 per hourData Analyst needed for a temporary project with an exciting company in Blue Ash. This Data Analyst will be working heavily within Microsoft Access and Excel. This Data Analyst will be researching information and scrubbing the data from the company website and managing large spreadsheets of data. This Data Analyst position requires high attention to detail, advanced skills in Microsoft Access and Excel and be able to discuss specific experience working in each program. This position is full time hours Monday-Friday from 8am - 5pm. If you are interested in this position, apply online and call OfficeTeam today at (513)563-2380 Data Analyst needed in Blue Ash @ OfficeTeam",Data Analyst needed in Blue Ash @ OfficeTeam
267381,"Data Entry Clerk OfficeTeam Cedar Rapids Seasonal/Temp Ref ID: 01520-9735411Classification: Data EntryCompensation: $10.00 to $11.00 per hourQUICK AND ACCURATE DATA ENTRY CLERK WANTED! A highly reputable Cedar Rapids company is in need of a Data Entry Clerk to add to their team for a temporary to full-time assignment that will start off at $10-$11/hour! As the Data Entry Clerk you will be verifying and updating files, inputting information into a company database from multiple different resources, filing, faxing, scanning, and assisting with any office projects when needed. Some phone work may be required, therefore intermediate customer service skills are essential. The Data Entry Clerk must have excellent alphanumerical data entry skills, typing of at least 45WPM, and an incredible attention to detail as speed and accuracy are the most important aspects of the Data Entry Clerk position. Experience in an office environment with an intermediate knowledge of Microsoft Office is necessary of the Data Entry Clerk. Apply online now at www.officeteam.com/Register?wamAccountInfo_6.SPID=1a05454eaf35bb9a2f6b282be12896b7 to be considered for this role and become an important addition to an outstanding team. Data Entry Clerk @ OfficeTeam",Data Entry Clerk @ OfficeTeam
267386,"Data Entry Clerk Accountemps Olympia Seasonal/Temp Ref ID:04430-112674Classification:Data Entry ClerkCompensation:DOEWe currently have an opportunity for a Data Entry Clerk in a local community action organization! This is a short term temporary assignment expected to last 5-7 days. In this role as the Data Entry Clerk, you will input information from their current system to their new software (Platinum to Sage 300). Start working today and take advantage of free online computer skills training, too! Data Entry Clerk @ Accountemps",Data Entry Clerk @ Accountemps
267408,"Data Entry Clerk Accountemps Winter Park Seasonal/Temp Ref ID:01030-124324Classification:Data Entry ClerkCompensation:$11.00 to $12.00 per hourA local Orlando company is looking for a Data Entry Clerk on a temporary basis, starting immediately. As a Data Entry Clerk you will be responsible for entering reports and invoices into QuickBooks and Google Docs. If interested please apply online at Accountemps.com. Data Entry Clerk @ Accountemps",Data Entry Clerk @ Accountemps
267412,"Data Entry Clerk OfficeTeam Saint Cloud Seasonal/Temp Ref ID: 02480-105574Classification: Data EntryCompensation: $11.40 to $13.20 per hourLooking for Temporary Project Work with a Reputable Firm? Join Our Team as a Data Entry Specialist for a 3 Month Project! As a Data Entry Specialist you will work as a team with upper-level management and project managers to convert account information from one software system to an updated software system. Account information includes but is not limited to: Names, Addresses, & Phone Numbers. Desired Traits: -Previous Alpha/Numeric Data Entry Experience -Ability to work quickly and efficiently -Independent worker -High attention to detail -Ability to catch errors and make corrections -Team player -Proven track record of attendance and reliability -Strong technical skills using Excel and Word To Apply, please e-mail resume to [Click Here to Email Your Resumé] Data Entry Clerk @ OfficeTeam",Data Entry Clerk @ OfficeTeam
267425,"Technology Sales Specialist MarketSource Quakertown Part-Time Technology Sales SpecialistMarketSource is currently looking for exceptional individuals to fill a permanent part-time position in assisted sales. This Technology Sales Specialist position requires a solid understanding of consumer electronics and the ability to sell technology with extraordinary customer satisfaction. The ideal candidate will be responsible for proactively approaching customers in a retail environment and assisting with product sales.
 
These part time positions require 100% personality, dependability, professionalism, and a desire to have fun! The general hours are on the weekends with some flexible weekday hours.  There will be additional shifts you can pick up intermittently for extra hours.  This role incorporates a mixture of sales, training and brand advocacy and is an exciting opportunity for someone who enjoys technology and in person customer interaction.
 
These are permanent part time positions – We are looking for candidates who are searching for a long term part time opportunity.
Key Responsibilities:

Driving product sales at assigned events through customer interaction
Educate customers and associates on why the product is the best choice for customers
Product demonstration, merchandising, marketing, and advertising
Professionally representing MarketSource and its clients at all times
Maintaining a sound knowledge of client's consumer electronic products
Increase visibility and value in client’s products and services
Must meet paid e-learning requirements

Job Requirements: 

Ability to work on weekends
Must have Smart Phone capability
1-2 years of sales, marketing, customer service or event promotion experience a plus
Passionate, committed, and high level of energy
Must be a self-starter, energetic, and results driven
Basic technical knowledge a requirement
Advanced technology skills and abilities a plus
Reliable Internet access

Physical Job Requirements:

Bending, stooping, reaching, twisting, lifting, pushing, pulling and moving items
Requires the ability to move around the store and maneuver merchandise when necessary
Walking and Standing
Requires moving around the store to assist Customers
Identifying and reading reports
Requires recognizing, identifying and using products and necessary reports

 
Please Email Résumé or Call:
Sam Steinwedel
Talent Acquisition Specialist
770.743.3726
[Click Here to Email Your Resumé] Technology Sales Specialist @ MarketSource",Technology Sales Specialist @ MarketSource
267426,"Technology Sales Specialist MarketSource Newark Part-Time Technology Sales SpecialistMarketSource is currently looking for exceptional individuals to fill a permanent part-time position in assisted sales. This Technology Sales Specialist position requires a solid understanding of consumer electronics and the ability to sell technology with extraordinary customer satisfaction. The ideal candidate will be responsible for proactively approaching customers in a retail environment and assisting with product sales.
 
These part time positions require 100% personality, dependability, professionalism, and a desire to have fun! The general hours are on the weekends with some flexible weekday hours.  There will be additional shifts you can pick up intermittently for extra hours.  This role incorporates a mixture of sales, training and brand advocacy and is an exciting opportunity for someone who enjoys technology and in person customer interaction.
 
These are permanent part time positions – We are looking for candidates who are searching for a long term part time opportunity.
Key Responsibilities:

Driving product sales at assigned events through customer interaction
Educate customers and associates on why the product is the best choice for customers
Product demonstration, merchandising, marketing, and advertising
Professionally representing MarketSource and its clients at all times
Maintaining a sound knowledge of client's consumer electronic products
Increase visibility and value in client’s products and services
Must meet paid e-learning requirements

Job Requirements: 

Ability to work on weekends
Must have Smart Phone capability
1-2 years of sales, marketing, customer service or event promotion experience a plus
Passionate, committed, and high level of energy
Must be a self-starter, energetic, and results driven
Basic technical knowledge a requirement
Advanced technology skills and abilities a plus
Reliable Internet access

Physical Job Requirements:

Bending, stooping, reaching, twisting, lifting, pushing, pulling and moving items
Requires the ability to move around the store and maneuver merchandise when necessary
Walking and Standing
Requires moving around the store to assist Customers
Identifying and reading reports
Requires recognizing, identifying and using products and necessary reports

 
Please Email Résumé or Call:
Sam Steinwedel
Talent Acquisition Specialist
770.743.3726
[Click Here to Email Your Resumé] Technology Sales Specialist @ MarketSource",Technology Sales Specialist @ MarketSource
267429,"Technology Sales Specialist MarketSource Hot Springs Part-Time Technology Sales SpecialistMarketSource is currently looking for exceptional individuals to fill a permanent part-time position in assisted sales. This Technology Sales Specialist position requires a solid understanding of consumer electronics and the ability to sell technology with extraordinary customer satisfaction. The ideal candidate will be responsible for proactively approaching customers in a retail environment and assisting with product sales.
 
These part time positions require 100% personality, dependability, professionalism, and a desire to have fun! The general hours are on the weekends with some flexible weekday hours.  There will be additional shifts you can pick up intermittently for extra hours.  This role incorporates a mixture of sales, training and brand advocacy and is an exciting opportunity for someone who enjoys technology and in person customer interaction.
 
These are permanent part time positions – We are looking for candidates who are searching for a long term part time opportunity.
Key Responsibilities:

Driving product sales at assigned events through customer interaction
Educate customers and associates on why the product is the best choice for customers
Product demonstration, merchandising, marketing, and advertising
Professionally representing MarketSource and its clients at all times
Maintaining a sound knowledge of client's consumer electronic products
Increase visibility and value in client’s products and services
Must meet paid e-learning requirements

Job Requirements: 

Ability to work on weekends
Must have Smart Phone capability
1-2 years of sales, marketing, customer service or event promotion experience a plus
Passionate, committed, and high level of energy
Must be a self-starter, energetic, and results driven
Basic technical knowledge a requirement
Advanced technology skills and abilities a plus
Reliable Internet access

Physical Job Requirements:

Bending, stooping, reaching, twisting, lifting, pushing, pulling and moving items
Requires the ability to move around the store and maneuver merchandise when necessary
Walking and Standing
Requires moving around the store to assist Customers
Identifying and reading reports
Requires recognizing, identifying and using products and necessary reports

 
If interested, please send resume or call:
Jenna George
Talent Acquisition Specialist
[Click Here to Email Your Resumé]
770-743-3713  Technology Sales Specialist @ MarketSource",Technology Sales Specialist @ MarketSource
267454,"IT Developer/Engineer INTERNSHIP Hewlett-Packard Palo Alto Intern  About HP      HP is the world's largest provider of information technology infrastructure, software, services, and solutions to individuals and organizations of all sizes. Ranked 10 on the Fortune 500 list for 2012, HP brings together a portfolio to serve more than 1 billion customers in over 170 countries on six continents.  HP invents, engineers, and delivers technology solutions that drive business value, create social value, and improve the lives of our clients.  At HP, we live for the big idea, the next great discovery. ""Invent"" is more than a word: it’s who we are.  Our innovations in the key strategic areas of Big Data, Cloud, Mobility, and Security help shape the technology industry.  Everything we do, we do to make technology more practical, usable, and valuable to our customers.  Are you ready to give your career the boost it deserves?      Job Description:     Onsite Support Engineer/Process Improvement   PALO ALTO, CA  OFFICE       This is a multiple month position that will start as a part time position during the school year and transition into a full time position during the summer months (when school is not in session).  For the part-time role during the school year, the candidate must be able to work most hours during the beginning of each week, especially Mondays.    Candidates should be pursuing a degree in Computer Science, Information Systems, Business Administration or Electrical Engineering.          The intern will work with our Palo Alto onsite support team that provides face to face support to our HP employees.  The position requires the intern to work at our support center located in the HP Palo Alto office.  This role will primarily involve assisting the team with the troubleshooting and repair/reimage work on laptops and other devices in our tech bench area.   The intern may also assist with process improvement projects identified by the team and management.            Qualifications      HP will not sponsor individuals for immigration benefits in this position.  Candidates must be pursuing a four-year technical degree.      Education and Experience Required:     • Knowledge of computer hardware, networking and Microsoft Windows and Office products.     • Understanding of computer hardware, operating systems functions and components. Must be familiar with multiple makes/models of desktops and laptops and be able to disassemble, troubleshoot and reassemble hardware. Hardware certification like A+.  Experience with HP HW and products a significant plus.        • Basic skills in scripting and / or programming language.     • Strong initiative, problem solving, priority setting, and collaboration skills.     • Excellent communication skills in writing, presenting, informing, and active listening.      • We are looking for an intern that can be a team player, has excellent people skills, is an out-of-the-box thinker, and has the ability to interact with people of all levels within the company.  We also look for individuals that have the ability to provide superior customer service and create a unique workplace experience.     • Broad technology knowledge (HP-UX, LINUX, WINTEL, VMWARE, SAN, Networking (LAN/WAN/Wireless), Security, Databases, End User Productivity Applications, etc.).        Desired qualifications:     • CompTIA A+ certification (maintenance of PCs, mobile devices, etc.)     • Microsoft certification(s) such as MCP or MCSE or equivalent     • Network certification such as CCNA, CCNP or equivalent          IT Developer/Engineer INTERNSHIP @ Hewlett-Packard",IT Developer/Engineer INTERNSHIP @ Hewlett-Packard
267457, ,.NET Developer
267476,"A+ Net+ Cisco - Instructor Computer Systems Institute Chicago Part-Time Network Career Program InstructorThe purpose of the Instructor is to teach students appropriate content, create an environment conducive to learning to ensure that students complete courses, learn, progress and demonstrate overall academic success.Requirements:CompTIA A+, NET+, CISCO CertifiedMicrosoft MCSE: Desktop Infrastructure certified or able to be so within 90 daysMinimum 3-years IT industry experience related to our curriculumDesire to teach at the vocational levelSuperb communication skills – able to articulate topics related to curriculum with good comprehension by studentsSuperb administrative abilities (MS Office Suite Excel, Word, PPT, etc)Solid multi-tasking abilityGenuine concern for the personal and professional development of others Duties & Responsibilities:Monitor student progress daily and throughout the module.Conduct lectures.Oversee and assess labs.Assist in curriculum development.Create lesson and lab plans.Issue course syllabi and outlines.Maintain respectful environment that is conducive for learning.Take attendance.Verify student rosters.Assess and evaluate student progress; record and issue grades.Serve as a resource to students; meet with students individually as needed.Contact students as needed via phone, email, etc.Prepare students for real-world job skills and certifications (when applicable).Participate in faculty and staff meetings.Participate in campus and/or program initiatives.Create various student and course related reports.Other duties and special projects as assigned.Supervisory:This position indirectly supervises Lab Assistants.  Carries out supervisory responsibilities in accordance with the organization's policies and applicable laws.  Responsibilities include planning, assigning, and directing work; addressing complaints and resolving problems. A+ Net+ Cisco - Instructor @ Computer Systems Institute",A+ Net+ Cisco - Instructor @ Computer Systems Institute
267494,"Web Developer ConsultNet Commerce Full-Time/Part-Time Web Developer Location:  Greater Los Angeles Area, CA Duration:  Contract to Hire Compensation:  Up to $55.00/hour We are searching for a strong Web Developer to work on a contract to hire basis for a client of ours in the Greater Los Angeles Area, CA.  This position will primarily be responsible for designing and implementing moderate to highly complex web-based solutions in a multi-tiered environment, partnering with project team members and other stakeholders to solve problems and deliver effective results, and participate in design reviews with other members and groups within the department. Required:	5+ years of software design, architecture and applications support   C#/.Net	5+ years web, internet or network-related development experience	5+ years of UI development   AJAX, jQuery, Javascript, WebForms	3+ years SQL development	Solid object-oriented programming experience	Experience with WCF, web services and SOADesired:	Experience with SQL query performance tuning is highly desired	Experience with MVC and Web API is desiredIdeal candidates will have strong web, internet or network-related development experience.  Must be flexible, as priorities shift frequently!!  Web Developer @ ConsultNet",Web Developer @ ConsultNet
267496,"Quality Engineer ConsultNet Garden Grove Full-Time/Part-Time Quality EngineerCypress, CAContract to hireup to $31/hrCypress company looking for Quality Engineer with exceptional attention to detail, multi tasking skills and communication skills. The Quality Engineer will be responsible for product analysis, report writing and process improvement. 	Review Engineering Change Notices	Monitors FAI (First Article Inspection)	Inspects and calibrates tools	Approves work orders	Read Blue Prints	Background experience in aggressive porduction/manufacturing programs (unique & custom).	Analysis of excel reports.BS degree required. 5-10 years in a quality role. Must also be familiar with Windows and MS Client as well as MRP systems. Quality Engineer @ ConsultNet",Quality Engineer @ ConsultNet
267500,"Remote Mainframe wmA / Vantage One Programmer Paladin Consulting Inc Overland Park Full-Time/Part-Time Paladin Consulting is currently hiring a Remote wmA / Vantage Programmer to join our team working remote at our client's office located in Overland Park, KS.We work with companies that offer environments for our employees to contribute, learn, and advance their career. We understand what is important to you and work to help you accomplish your career goals. Paladin offers excellent and affordable benefits and a team that works for you. We treat our consulting professionals like they are part of the family.Job Title: Remote wmA / Vantage ProgrammerWork Location: Remote or Overland Park, KSLength of Position: 6 months with possible extensisons Job Description: 	Minimum 10 years of mainframe programming experience. 	Minimum 4 years of work Experience in Annuity business. 	Minimum 4 years of work Experience in wmA and/or Vantage.Helpful:	Ability to design large new Annuity business products. 	Experience of working with offshoreSearch our jobs Click HereJoin our Talent Network Click HereWhy Join Our Talent Network? Joining our Talent Network will enhance your job search and application process. Whether you choose to apply or just leave your information, we look forward to staying connected with you. 	Receive alerts with new job opportunities that match your interests 	Receive relevant communications and updates from our organization 	Share job opportunities with family and friends through Social Media or emailPaladin is an EEOC employer. We drug test and background check!  Remote Mainframe wmA / Vantage One Programmer @ Paladin Consulting Inc",Remote Mainframe wmA / Vantage One Programmer @ Paladin Consulting Inc
267509,"Online Visiting Professor - Healthcare Informatics & Information Systems Chamberlain College of Nursing Houston Seasonal/Temp This position is responsible for teaching a Doctor of Nursing Practice (DNP) Degree Course.  The qualified Instructor will teach Healthcare Informatics & Information Systems (NR706) which includes a variety of tasks such as: developing new strategies to teach the course, preparing handouts, exams and assignments and maintaining positive classroom relationships with students.  We are interested in developing long-term relationships with superior instructors who have high professional standards, excellent communication skills, enthusiasm and a commitment to providing the finest practitioner-focused education. From the convenience of your home or office, you can make a valuable contribution to the success of students preparing to enter this dynamic field.   NO set schedule/completely asynchronous YOU set your own hours and schedule NO commute, gas, or tolls    Remember, this is 100% ONLINE teaching, an incredibly flexible and convenient way to share your experience and knowledge with those who aspire to enjoy the career success you already have.  Healthcare Informatics & Information Systems Course Focus: The focus of this course is the generation of data-driven decisions in nursing and healthcare delivery based on the assessment, planning, design and analysis of healthcare informatics and information systems.   Online Visiting Professor - Healthcare Informatics & Information Systems @ Chamberlain College of Nursing",Online Visiting Professor - Healthcare Informatics & Information Systems @ Chamberlain College of Nursing
267557,"Data Entry Clerk  $12.00 OfficeTeam Minneapolis Seasonal/Temp Ref ID: 02310-154426Classification: Data EntryCompensation: DOEOur Minneapolis client needs a Date Entry Clerk to perform tasks in an accurate and timely fashion. Data Entry tasks can include examining data records, inspecting and recording incoming data for completeness and accuracy of codes. SKills/Qualifications: Excellent verbal and written communication skills Ability to work well under deadlines and in sometimes stressful environment Strong attention to detail Hours: 8:00am to 5:00pm, Monday - Friday Please submit resumes to [Click Here to Email Your Resumé] Data Entry Clerk  $12.00 @ OfficeTeam",Data Entry Clerk  $12.00 @ OfficeTeam
267566,"Data Entry Specialist OfficeTeam Louisville Seasonal/Temp Ref ID: 01720-116762Classification: Data EntryCompensation: $11.40 to $13.20 per hourOfficeTeam is in need of several Data Entry Specialists. The Data Entry Specialist will report directly to the warehouse manager. The ideal Data Entry Specialist must have over 9,000 ksph and will be responsible for entering shipping and invoicing information into their system. This is an exciting temporary to hire opportunity! If you're a Data Entry Specialist interested in growing your career, apply today! Data Entry Specialist @ OfficeTeam",Data Entry Specialist @ OfficeTeam
267573,"**Data Entry Specialist for Financial Industry NEEDED TODAY OfficeTeam Lehi Seasonal/Temp Ref ID: 04820-9735288Classification: General OfficeCompensation: $12.00 to $14.00 per hour**Data Entry Specialist for Financial Industry NEEDED TODAY** Looking for a professional with EXCEPTIONAL Typing & Excel skills! OfficeTeam is looking for individuals that THRIVE in a Fast Paced environment and EXTREMELY Detail Oriented & QUICK Learning individuals!!! We are looking for a Data Entry Specialist that is a self starter and can work both independent and in a group setting for a data entry position in the Financial Industry. OfficeTeam is interviewing NOW, Apply today! **Data Entry Specialist for Financial Industry NEEDED TODAY @ OfficeTeam",**Data Entry Specialist for Financial Industry NEEDED TODAY @ OfficeTeam
267578,"Data Entry Clerk OfficeTeam Chattanooga Seasonal/Temp Ref ID: 03950-110678Classification: Data EntryCompensation: $10.00 to $10.00 per hourTemporary data entry position with a large firm in Chattanooga! The ideal candidate for this position will have over 8,000ksph, extreme attention to detail, and have the abilities to maneuver well in databases. Knowledge with Microsoft Office is needed along with accurate and fast data entry skills. This is a temporary project within a very large, well-known company that truly cares about the environment and people! Please fill out a complete application at officeteam.com and apply online today!! Data Entry Clerk @ OfficeTeam",Data Entry Clerk @ OfficeTeam
267592,"Data Entry Specialist OfficeTeam Los Angeles Seasonal/Temp Ref ID: 00290-9735299Classification: Data EntryCompensation: $10.00 to $15.00 per hourOfficeTeam is searching for accurate, detail oriented data entry specialists for several projects in Los Angeles. Strong attention to detail is a must! Data Entry Specialist @ OfficeTeam",Data Entry Specialist @ OfficeTeam
267600,**EXCITING ENGINEERING & PROJECT ASSISTANT OPPORTUNITY** OfficeTeam Midvale Seasonal/Temp Ref ID: 04820-9735327Classification: General OfficeCompensation: $14.00 to $16.00 per hour**EXCITING ENGINEERING & PROJECT ASSISTANT OPPORTUNITY** OfficeTeam is looking for a self-motivated Engineer Administrative & Project Assistant that would be responsible for assisting Operations and Engineering team with an Expanding Company! If you are a very detail oriented and organized individual that likes to be proactive to support an engineering department please contact us now! You would assist in the research and ordering of any materials as required for the development for projects as well any administrative duties and any other task assigned by supervisor including inventorying and equipment monitoring. **EXCITING ENGINEERING & PROJECT ASSISTANT OPPORTUNITY** @ OfficeTeam,**EXCITING ENGINEERING & PROJECT ASSISTANT OPPORTUNITY** @ OfficeTeam
267618,"Data Entry Specialist OfficeTeam Wayland Seasonal/Temp Ref ID: 02170-107300Classification: Data EntryCompensation: $11.00 to $15.00 per hourData Entry Specialist (Data Entry Clerk) Opportunity! We currently have an opportunity for a Data Entry Specialist in a travel and event planning company! In this role, you will input information from a variety of sources into a computer database. Data Entry Specialists ideally suited for this role will be detail-orientated with strong computer skills (Word and Excel) and a high accuracy of 6,000 + keystrokes per minute. If you are interested in learning more about this Data Entry Specialist position, contact us today! Data Entry Specialist @ OfficeTeam",Data Entry Specialist @ OfficeTeam
267628,"Data Entry Clerk - 1 day a week! (Spring & Summer) OfficeTeam Reading Seasonal/Temp Ref ID: 03770-9735318Classification: Secretary/Admin AsstCompensation: DOESUMMARY Long established organization has an exciting opportunity to assist with Data Entry in a prestigious atmosphere. You'll have the opportunity to work in a back office setting, handling all computer work. No communications or customer service needed! SUMMARY Enters confidential documents into the system Utilizes the computer for tracking details Reviews data to ensure accuracy Handles general office work and administration For immediate consideration, email resume to: [Click Here to Email Your Resumé] Data Entry Clerk - 1 day a week! (Spring & Summer) @ OfficeTeam",Data Entry Clerk - 1 day a week! (Spring & Summer) @ OfficeTeam
267646,"Data Entry Clerk OfficeTeam Simi Valley Seasonal/Temp Ref ID: 00510-115844Classification: Data EntryCompensation: DOESeeking a part time Data Entry Clerk for a temporary position in Simi Valley. The job duties will include heavy data entry, scanning, filing, and managing phones and email. The Data Entry Clerk must be self motivated and have excellent time management skills. Knowledge of Microsoft office is required. If interested please email [Click Here to Email Your Resumé] Data Entry Clerk @ OfficeTeam",Data Entry Clerk @ OfficeTeam
267709,"Sales Analyst   Automotive Tier I (15-00243) Global Technology Associates Auburn Hills Full-Time/Part-Time Title: Sales Analyst &ndash; Automotive Tier I (15-00243)
Location: Auburn Hills, MI
Pay Rate: $24-$26/Hour
Type of hire: Contract (open-ended, long-term; could turn into a direct hire over time)

Position Summary:
The Sales Analyst organizes and executes various Business and Sales activities that support the profitable maintenance and growth of the customer business. This may include sales data analysis, customer strategy and pricing strategy support, Gap Closure analysis, Global Key Account Management support, customer growth strategy support, data acquisition, organization and distribution, global contact with customer business units, commercial systems improvements and other tasks developed to support the regional and global business of the company at the Customer.

Position Responsibilities:
&bull;&nbsp;Supports global key account management activity of the Vice President.
&bull;&nbsp;Supports gap closure and pricing strategy activity for GM globally
&bull;&nbsp;Maintains &amp; consolidates customer information database (all perimeters and sources)
&bull;&nbsp;Supports acquisition and growth strategy activities.
&bull;&nbsp;Maintains contacts and coordinates with divisions globally on key account manager issues.
&bull;&nbsp;Standardizes commercial terms and conditions.
&bull;&nbsp;Other Business and Sales projects as assigned


&nbsp; Sales Analyst   Automotive Tier I (15-00243) @ Global Technology Associates",Sales Analyst   Automotive Tier I (15-00243) @ Global Technology Associates
267821,"Test Scorer (Reader) Data Recognition Corporation Plymouth Seasonal/Temp Data Recognition Corporation is a national leader in educational testing and we are seeking temporary Test Scorers to assist us in our busy assessment season. You will be scoring standardized tests that children take to comply with the No Child Left Behind Act. These tests are administered to elementary through high school grades in the subjects of reading, writing and math. 

You must have a four year degree to qualify for this position. 

The position is full-time, Monday - Friday, 8:30 am to 4:00 pm.&nbsp; 

Woodbury, Sharonville and Plymouth also have a night shift of 5:30 pm to 9:30 pm.&nbsp;&nbsp; 

The pay is $12.00 to $13.00 &nbsp;per hour (pay rate depends on location) plus eligibility to earn a weekly attendance bonus. 

We offer paid training and a pleasant work atmosphere. 

To apply, please attend one of our recruiting events or call the location you are interested in.


Please bring original proof of your degree in the form of a college diploma, official transcripts or an unexpired teaching license. *Do not forward resumes for this position;&nbsp; please apply in person at one of the recruiting events or call the office.

Our website:&nbsp; www.datarecognitioncorp.com  Test Scorer (Reader) @ Data Recognition Corporation",Test Scorer (Reader) @ Data Recognition Corporation
267860, ,Data Entry Specialist
267899,"Maintenance Data Entry Clerk (Part-Time) - Tualatin, OR - Reddaway Reddaway Tualatin Part-Time JOB DESCRIPTIONJOB TITLE: Maintenance Data Entry ClerkI. JOB SUMMARYUnder general supervision provide clerical and administrative support of Operations management. Compile and maintain records of business transactions and office activities of terminal, performing a variety of clerical duties and utilizing knowledge of office systems and procedures. Maintain positive customer relations in response to calls.     Maintenance Data Entry Clerk (Part-Time) - Tualatin, OR - Reddaway @ Reddaway","Maintenance Data Entry Clerk (Part-Time) - Tualatin, OR - Reddaway @ Reddaway"
267926,"Quality Engineer (15-00240) Global Technology Associates Dayton Full-Time/Part-Time Title: Quality Engineer Tier I plant based (15-00240)
Location: Dayton, TN
Base Compensation: Open and Competitive
Type of hire: Contract Long Term (always with possibility of direct hire over time)

Position Responsibilities:

    Demonstrates performance in all quality assurance engineering functions
    Develops and trains for plant and/or division quality systems
    Has ability to perform and assist with all QA techniques (i.e. FMEA's, DOE Plans, 8D's, etc.)
    Supports and assists QA Manager in his/her absence
    Manage quality inspectors and implement containment controls.



 Quality Engineer (15-00240) @ Global Technology Associates",Quality Engineer (15-00240) @ Global Technology Associates
268066,"Data Analyst - Research Experience Required OfficeTeam Denver Seasonal/Temp Ref ID: 00610-150299Classification: Data EntryCompensation: $17.10 to $19.80 per hourOfficeTeam is currently seeking a strong Research Associate that will perform data analysis. This position is for our client, a market research firm in Downtown Denver. This is an excellent temporary to full-time opportunity to join a growing company that has been in business for over 40 years. In this position you will be performing data entry, database management, compare and compile data and analysis. The ideal candidate will have a bachelor's degree focusing on economics, statistics, public finance, public policy, market research, behavioral sciences, quantitative research in social and behavioral sciences, research acumen, superior writing and presentation skills. If you are highly motivated, analytical, detail-oriented, have a willingness to learn, and a demonstrated ability to work in a team environment please contact OfficeTeam TODAY to be considered for this opportunity. Downtown Denver - 303-296-4900. Data Analyst - Research Experience Required @ OfficeTeam",Data Analyst - Research Experience Required @ OfficeTeam
268076,High Level Data Entry Specialist Needed w/Excel Experience OfficeTeam South Jordan Seasonal/Temp Ref ID: 04820-9735211Classification: Secretary/Admin AsstCompensation: $14.00 to $16.00 per hourHigh Level Data Entry Specialist Needed w/Excel Experience OfficeTeam is needing a Data Entry Specialist with Exceptional accuracy and intermediate Excel experience. We are looking for Data Entry Specialists with great attention to detail and professional customer service skills. This position is full time Monday-Friday 8am-5pm shift. We are INTERVIEWING NOW so apply TODAY! High Level Data Entry Specialist Needed w/Excel Experience @ OfficeTeam,High Level Data Entry Specialist Needed w/Excel Experience @ OfficeTeam
268089,"Data Entry Clerk OfficeTeam Cherry Hill Seasonal/Temp Ref ID: 02700-112289Classification: Data EntryCompensation: $12.35 to $14.30 per hourSouth Jersey company is looking for a Data Entry Clerk to process orders into their database system, answer incoming telephone calls, maintain existing relationships with established vendors by following up with calls regarding missing information. The Data Entry Clerk other duties will consist of light typing, and other general office responsibilities as needed. Data Entry Clerk @ OfficeTeam",Data Entry Clerk @ OfficeTeam
268118,"Sales Operations Data Analyst OfficeTeam Everett Seasonal/Temp Ref ID: 03640-110708Classification: Data EntryCompensation: $18.00 to $20.00 per hourOfficeTeam is looking for a Sales Operations Data Analyst for an electronics/technical company in Everett area. Duties include but are not limited to: -Create/Compile Monthly Sales Forecast capture related forecast data from multiple operating companies via sales reps and CRM systems -Work with management and Sales Reps to validate and consolidate for presentation. -Measure Sales Performance extract sales data from various data sources and measure performance to sales forecast and targets for various sales metrics. Includes maintaining historical trend reports, interpreting results, and presenting to management. -Track Top Sales Opportunities measure sales opportunity progress via CRM reporting, consolidate the data with gathered qualitative information from Sales Reps, and communicate risks and/or progress to management. -Compensation Support - track registered CRM opportunities and manage reporting (such as unassigned orders) that supports Sales compensation requirements. -Channel Data Management coordinate channel POS and Inventory reporting, exception handling, and complete data reconciliations. -Manage Sales Funnel reporting work with sales reps and leadership to ensure CRM data is accurate and up-to-date, and provide sales opportunity status reports to management. -Various Administrative tasks includes phone support for Inside sales, campaign tracking, managing team events, etc. Sales Operations Data Analyst @ OfficeTeam",Sales Operations Data Analyst @ OfficeTeam
268123,"Data Entry Clerk OfficeTeam Eatontown Seasonal/Temp Ref ID: 02660-108254Classification: Data EntryCompensation: $9.50 to $10.00 per hourWe currently have an opportunity for a Data Entry Specialist for one of our clients in Monmouth County! In this role, you will input information from a variety of sources into a computer database. Responsibilities also include taking customer orders and entering them into a pre-established tracking system. Start working today and take advantage of free online computer skills training, too! Data Entry Clerk @ OfficeTeam",Data Entry Clerk @ OfficeTeam
